file_path,label,text,clean_text,predicted_label
D:\OCR\docs-sm\invoice\2028724070.jpg,invoice,"vos ldt# anonyme # naaminze vennootachap

‘ye ts minrale 49 Bo brdeaateadt
Rreiine 1000 Brussel
Gorse

Tar 02/218 00,79 - (1.21 764
eer an. ores as +

ener SECT TTEL!

45-4110171-70
‘6p per LOH 0000110 19

robb S6u4d  twaite: 409.042 027
ertvapreneus eanremar: 403.062.027 0927173
Wrijut. echtverkl./VERGUN NUK 96

PAGINA 1

3701

dus.01¥

[oan teewus ae

CENTER
TOLLAAN, 101 €

1930. AZAVENTEX

@

erences MUCUS ran rere _

Lever ings ar + 1992/1409.

j ote 1943 001

|x 6. CONTRACT RESEARCH
Cente
TOLLAAN, 101 ¢

19s ZAVENTEM

1 errr
LIKING
Lot numer : 250321
j Keyqutratte ar f
1 | ertsus

SEL GohiCHTEN
Lot nummer : 250152
Regigtratte art

Bestelnummer 1991/18272 ~
DOSSIER NR HANZEN

1S wall 14/03/92

4.800,-

Serienummer
Vertegenvoord 196

40.840,-

Serienumer :
Vertegenvoord 171

4.800, -

40.840, -

rae wae

Sage as SS

pore
FNRI AY ARE",vos ldt anonyme naaminze vennootachap ye ts minrale bo brdeaateadt rreiine brussel gorse tar eer ores ener sect ttel p per loh robb sud twaite ertvapreneus eanremar wrijut echtverkl vergun nuk pagina dus oan teewus ae center tollaan azaventex erences mucus ran rere _ lever ings ar j ote x contract research cente tollaan zaventem errr liking lot numer j keyqutratte ar f ertsus sel gohichten lot nummer regigtratte art bestelnummer dossier nr hanzen wall serienummer vertegenvoord serienumer vertegenvoord rae wae sage ss pore fnri ay,invoice
D:\OCR\docs-sm\invoice\2028724447.jpg,invoice,2bbpes20e,bbpese,budget
D:\OCR\docs-sm\invoice\2028725808.jpg,invoice,"‘roymearunen De puneay ROB 115401, HRB

-Guibert® =F S*

SPRL CONTRACT RESEARCH CENTER
TOLLAAN, 101 © . « §
1932 WOLUWE ST ETIENNE

FACTURE ;
'
fem Ye PTR DRE CaVK 18 07792
be nu ase ge .
: Wits bur ouasinm P.noTe esa |. a ]
a . WT ACLOLCL con RADAR TX 10 |
© stabitu PRUMCTIONZ30-8 | a rove |
Corio minor tgs Bam |S 77
INTER FOUR FIOWUER IC 3 isco | &
ve Bist tiga mG teanouovxts | oy | os:
+ Pomruwb TRATILE FAK JACQUELINE] CONTAC}
|
= |
|
|
|
a
|
if
) |
a : x
ae vor | areas [ww | ee, S
ive ° ° 3796 ho. ° g
a
° ° | 3798 Far ° array g
comens get",roymearunen de puneay rob hrb guibert f sprl contract research center tollaan woluwe st etienne facture fem ye ptr dre cavk nu ase ge wits bur ouasinm p note esa wt aclolcl con radar tx stabitu prumctionz rove corio minor tgs bam inter four fiowuer ic isco bist tiga mg teanouovxts oy os pomruwb tratile fak jacqueline contac x ae vor areas ww ee ive ho g far array g comens get,invoice
D:\OCR\docs-sm\invoice\2028726558.jpg,invoice,"Ce x 4 a 7 2028726558 _

ot
!
} £6969 7 zue8e
t TEGAT One
|
i
Biikishnitcc EIEN OT HR RE ea ez bead bhi on!
Ce ae ete ATL MTB THEY >mD rent oy |
pd 1a) tot wT - ann
n ary
: 2 jaueo HORE 1IRUNND 30 Rs
: ME 2 mw Seannien (5612S 9
¢ ea Ni-giVa “ait
ios AO{TET Wen yuncnaeonion say nop ypibantie HeyNV2ISER ce eee
| “hrap 700 or AL ELI Umer WH GEEZ A HOPL “I RFE/10“al  NSART 10068 Yr UraRETNFED in
om me PAS

ad",ce x _ ot zuee tegat one biikishnitcc eien ot hr ea ez bead bhi ce ae ete atl mtb md rent oy pd tot wt ann n ary jaueo hore irunnd rs mw seannien ea ni giva ait ios ao tet wen yuncnaeonion say nop ypibantie heynviser ce eee hrap al eli umer wh geez hopl rfe al nsart yr uraretnfed om pas ad,invoice
D:\OCR\docs-sm\invoice\2028727366.jpg,invoice,"AD MAMAN Te HT trae
' wean Bus wan men imc
= Ta or S089 Fax'a) p90 1309
e
. on -
LEVER INOSADARS (CAC CONTRACT nasmiacK
CRC CONTRACT RASRARCH Cura
COSTER
TOL AAN 101 . TOLLAAN 101 C
tens TAVENTEM . 1932) ZAVENTEIM
x
saLoie
Overy '
DATIM 14720792) REP. KLANT 196/01 ORDER 19100341
AURVALDATUM. 14712791 BLT W. Ne -43S0nSORS RLANT Ne: 257
KOOL “OMSCRIJVING ARTIREL 10 “1B. PRIDS
Fo 1 PEDEGART AUTOKLABE FVD/3 32380V63NOA 1 383600 383000 19
1 f PEDFGART FV al TSCHE ONTLUCHT ING 1 14000 4000 19
"" 4 FEDEGARL FV BED! INGSBORD MET SCHRI IVER dos 7200 T8200 19
TEDIGART BLJKOMENDE‘OPENTNG VOOR KON 1 12000 12000 19
TROLL VOELTR VAN KI
PEDEGART WATERRINGVACUUM POMP 1. 33000 ys000 19
vos FEDEGARL DRUXKOMPENSAT I ESYSTEEM. 1 1000 Aaso00 19
«+ TEDIGART WATERNEVELINGSSYSTEEM 1 4e3o0 “44590 ye
EPDQARG® FV VINCOTTE KEURING ' 30000 30000 19
*, . ’ .
Noe ‘ BE: .
na \ y 5
‘ .

99EL2Z8Z02

m8. 90RIONOAY CORAM tenn ce nn",ad maman te ht trae wean bus wan men imc ta fax p e lever inosadars cac contract nasmiack crc contract rasrarch cura coster tol aan tollaan c tens taventem zaventeim x saloie overy datim rep klant order aurvaldatum blt w ne snsors rlant ne kool omscrijving artirel b prids fo pedegart autoklabe fvd vnoa f pedfgart fv al tsche ontlucht ing fedegarl fv bed ingsbord met schri iver dos tedigart bljkomende opentng voor kon troll voeltr van ki pedegart waterringvacuum pomp ys vos fedegarl druxkompensat esysteem aaso tedigart waternevelingssysteem eo ye epdqarg fv vincotte keuring noe na elzz rionoay coram tenn ce nn,invoice
D:\OCR\docs-sm\invoice\2028728093.jpg,invoice,"Intern transport Manutention,

Magazijninrichting Installation d'entrepét
Bedrijtsuitrusting Equipement industriel
NV KAISLH« KRAFT SA Maachis Storoag $6, Poa 7.1831 ‘

ot (0a 2061 97 Tn 81708 Tells (on) $2009 Te, BTW ahd 248 Bo TVA
Succ Placa A’ Bout’, 1900 Wavre Tal (OTD) 22 8931 Tesetax (010) 22 04 94

Anevennysasios Aaiease oe halson

Wize. 2

CRG EVBA . CRC BVBA

By

TOLLAAN: 1010 TOLLAAN 404C

1932 ST STEVENS WOLUWE 1932 81 STEVENS WOLUWE
ORDERBEVESTIGING s.
DIT IS GEEN FAKTUURI ‘ .
CONFIRMATION DE COMMANDE — Utcecng ran otro ovactrran ot ater commana
CECI N'EST PAS UNE FACTURE | Sooraave ous tan orraclo steonat eae we

GUILLEMOT“ RUMLOUKS

Bestel nr
Reterence no,

TRANSPORT
LEVERING IN KWL: 4.92 49, 00%

18.780

Od KSAT TENWAGEN KLAPBERE PLAAT 9a7423/U
LEVLRING IN KW. 4.92 17, 00%

MENT KLL 952230/U
LEVERING IN KW.: 5.92

Na VERW
ane! vers:

TEL 02/720 58, 94
FAX 02/725 12 09

eeeoet een recreretres solar. aeoareo
DE PRTUZEN OF DE ORDERBEVESTIGING ZIUN
EXCLHETEF BTW

IGoederenbedra Hot bon Totoal

errant ravcnsndisos . i ToivFB
z de oreienreie

OVERDRACHT 3 ORE RI",intern transport manutention magazijninrichting installation entrepét bedrijtsuitrusting equipement industriel nv kaislh kraft sa maachis storoag poa ot tn tells te btw ahd bo tva succ placa bout wavre tal otd tesetax anevennysasios aaiease oe halson wize crg evba crc bvba tollaan tollaan c st stevens woluwe stevens woluwe orderbevestiging dit geen faktuuri confirmation de commande utcecng ran otro ovactrran ot ater commana ceci n est pas une facture sooraave ous tan orraclo steonat eae guillemot rumlouks bestel nr reterence transport levering kwl od ksat tenwagen klapbere plaat u levlring kw ment kll u levering kw na verw ane vers tel fax eeeoet een recreretres solar aeoareo de prtuzen de orderbevestiging ziun exclhetef btw igoederenbedra hot bon totoal errant ravcnsndisos toivfb z de oreienreie overdracht ore ri,invoice
D:\OCR\docs-sm\invoice\2028729611.jpg,invoice,"ie | SAMKO NANOALSHES ggoemMonDe 44396
DATE—IN BIW og e390 204

OFFICE SUPPLIES 13. JAN. 1993

etd

cS Mee"" AK TUUR 2 t
cre BveA ta
rowan rere |. Gee

1932  SINT-STEVENS-WOLUUE

sermoorroommgn eaten, om tH

elas UIE Vested tier OO7E1797
11470723 VERT. RANGRAP SCH RUTTER. PEMGATLEN. 408 693007;
ri7oeie BeoTea TRaNSP, TAPE OTD ""600 °° 1ZERTH
1¥24e100. TERP E FLUTD 20 ML NER ORLA 1007
Tr"" 6041 RAPTDOWAT 8, ARON, 4? ROTRIIG ‘617
‘Avi TERERORTENOEK 30/60 290U ROTRIIG wrna2s

‘Tee60e2 TEREPORTENOEK 30/60 7308 ROTRING nia
‘7666083 TECH, PASSER N. TELES/VERL ROTRENG sane
11630006 THART SCARIJFPOTLOUO CONTE GILBERT a

1N670092 NERKSTITT ARTLINE ROWE PMT 1,3 WH RERD.DLALN 70
11610030 RIC RYO ATOOELA. PUNT DOORSCATSMENDE KOP TART
11170089 BLOW KALXPAPLER $0 BL 90 68 43 737-202

sutra Tae
° ° 5] 2.359 [0 10702793

ONTVANGSTBEWUS/KOPIE CLIENT
RECEPISSE/COPIE CLIENT

es nasa ovenscHatsving oF stoning

weet 2.359) | 799-5548575-80 | 2.359 &
|: i %

ae ene ae ToORTPO, [o
m RC BVBA ‘'SAMKO NV. =}
‘, FX)
(""799 9848875.80 7) TOLUAAN 1016 SPINNERUSTRAAT 12 %
[ SAMKONV ~~] 1932 SINT-STEVENS-WOLUUE 3240 ZELE ae

94/3308/45325p% | +44R94/3302/45325+++
Fit menos tiNiWontn bee tenteoe Sot",ie samko nanoalshes ggoemmonde date biw og e office supplies jan etd cs mee ak tuur cre bvea ta rowan rere gee sint stevens woluue sermoorroommgn eaten om th elas uie vested tier ooe vert rangrap sch rutter pemgatlen rioeie beotea transp tape otd zerth e terp e flutd ml ner orla tr raptdowat aron rotriig avi tererortenoek u rotriig wrnas teee tereportenoek rotring nia tech passer n teles verl rotreng sane thart scarijfpotlouo conte gilbert n nerkstitt artline rowe pmt wh rerd dlaln ric ryo atooela punt doorscatsmende kop tart blow kalxpapler bl sutra tae ontvangstbewus kopie client recepisse copie client es nasa ovenschatsving stoning weet ae ene ae toortpo rc bvba samko nv fx toluaan spinnerustraat samkonv sint stevens woluue zele ae p r fit menos tiniwontn bee tenteoe sot,invoice
D:\OCR\docs-sm\invoice\2028729939.jpg,invoice,"tant. atu
624

001. 519 g 98482007 isseon’
SADT «at nga it

Se Near ace ae data

BEDRAG

BETALINGEN VERWERKT 1/M 22 JANUARI 1993
i
%
HAHETI BRUSSEL NV TAVENTEM, “93/01/29
2803 CONTRACT RESEARCH CENTER BVBA .
TOLLAAN 101¢
1932 ZAVENTEM
: 8
2 . 8
5
wo
. o
. z xy
"" o.",tant atu g isseon sadt nga se near ace ae data bedrag betalingen verwerkt januari haheti brussel nv taventem contract research center bvba tollaan zaventem wo z xy,invoice
D:\OCR\docs-sm\invoice\2028741327_2028741328.jpg,invoice,"’
SIRE 7 = LeCrmABEL (7A t
rive vance voscorsone 4 stants neounutn oor atte andece Sights
tertiyaiet le

FACTUUR VAN, on

users) 6. cezeuutsTossr 126 3454 vets

2 9b for vrere

is ""335 s00 0860-06 ne “
<a"" eee Oe
a shares iin
= 7 room vom -
| worn feoestiore pucescont | * FORMS
fa a gsvexses]— Bven7e3} i siegermereretter a recone

roesuis voor. aeagrier wees

‘ * =
|reweremarenvenLrtz 90 EF VeeUTY MLE eemoetst Seine inure ne on vencoeonis menot
| corm | ts mennvan mn [anarriene — SS . TE

087

2939010960

C2R.Ce
TOULAAN

rs zavewren

2028741327

sane",sire lecrmabel rive vance voscorsone stants neounutn oor atte andece sights tertiyaiet le factuur van users cezeuutstossr vets b vrere ne eee oe shares iin room vom worn feoestiore pucescont forms fa gsvexses bvene siegermereretter recone roesuis voor aeagrier wees reweremarenvenlrtz ef veeuty mle eemoetst seine inure ne vencoeonis menot corm ts mennvan mn anarriene ss te cr ce toulaan rs zavewren sane,invoice
D:\OCR\docs-sm\invoice\2028741476.jpg,invoice,",

fo gh BH, + 2028741476

vf. C66) “Ua ""9
Wit aLlva",fo gh bh vf c ua wit allva,invoice
D:\OCR\docs-sm\invoice\2028743452_2028743453.jpg,invoice,"2Oz8742452

WALNAAYZ
: 6 LYvuLsy’
waa Sa

ISaOLVE.
al

—

WME

Of6T
aITIaS ad
OLS OuNT

USINANSV LHOIZH3A0-ONINSNSY

USIO3y

IM Feng

SNN@ILI-LS-3MN TOM
WALNGAYZ Zeer

D/TOT: NYVTIOL
« YALNED HOMVESSY LOVYLNOD

7S ""BE th . JEZS* BE €6TSWTT 097S0£6
Berneq Seipeq piewiea | wmep Berea umep yawwau
Aujarseiuoy en et unnnyes anmiyed, annnyeg

Zy ty pz/910 xed
+ Bevis 7ey 38 MLE

90902 waAne] BH

g Ionasiiieg

ANOISe4 USS",oz walnaayz lyvulsy waa sa isaolve al wme oft aitias ad ols ount usinansv lhoizha oninsnsy usioy im feng snn ili ls mn tom walngayz zeer tot nyvtiol yalned homvessy lovylnod th jezs tswtt berneq seipeq piewiea wmep berea umep yawwau aujarseiuoy en et unnnyes anmiyed annnyeg zy ty pz xed bevis ey mle waane bh g ionasiiieg anoise uss,invoice
D:\OCR\docs-sm\invoice\2028747402_2028747403.jpg,invoice,"1
S.A. TEMCO SERVICE INDUSTRIES NY. Ste ay

UROCLEAN AaisTe’.
AFDELING } E

Cry 1

N owsion
+) 17, Rup e'ustostraat - 100 Grvavloe-Brunso! - TW. (02) 649 00 16 - Fax. (02) 640.21 70

Seu voireao 3 Gen vai spraiws mas tof 28708070""
Cee esooirit rt ren Ace grttenne to apvstanr ee -M Cone

es CURSOSECONTRACTeRESEAROK: CENT
“ SPRKE AVENUE DU PEAGE 101
s4932° ST.STEVENS WOLUWE: (7

ris

SNOs ;TVAY3). Be: 435085085

oa
Ree

NOLL CLEENT. 35./¢NOss.DOCUMENT: 7, DATE

4000178 = FM's eY 94001106"" 30/41/08

onl; S/PERTODE 7? NOVEMBRE’. 1993 : |
/CHANTIER: + 000216% 4
c| ENtReTTEN DE Vos~BUREAUX:~ SH os 07
S) MENSUEL - LAVAGE DEUX FACES DES. WTRES!se-cm o7
“| Rhine LEW SUPPLEN. DU age . Lor}.
REWSUEL=. LAVAGE DE Z-PENETRES AU.101\8. 07
7 FENETRES AU 99°C age S or
ENTRETIEN: EN: SUPPLEMENT! A’ PARTIR: DUS {Bol QAP Sia: 07
= | rahesa ACQUITTER® PARLE. COTCONTRACTANT 2.”
yn
cove. BASE: °X TOTALY ” wot ots 56919
07. 56919 000 #56999 iat —T —] 3
TOTAL: 56919 . 2 56919: ae a : 3
CAV SSA | se 949
Tamernun ons ouricuen ah Meee
fase SNS. i
t 7",temco service industries ny ste ay uroclean aaiste afdeling e cry n owsion rup e ustostraat grvavloe brunso tw fax seu voireao gen vai spraiws mas tof cee esooirit rt ren ace grttenne apvstanr ee cone es cursosecontracteresearok cent sprke avenue du peage st stevens woluwe ris snos tvay oa ree noll cleent noss document date fm ey onl pertode novembre chantier c entretten de vos bureaux sh os mensuel lavage deux faces des wtres se cm rhine lew supplen du age lor rewsuel lavage de z penetres au fenetres au c age entretien en supplement partir dus bol qap sia rahesa acquitter parle cotcontractant yn cove base x totaly wot ots iat total ae cav ssa se tamernun ons ouricuen ah meee fase sns,invoice
D:\OCR\docs-sm\invoice\2029194963.jpg,invoice,"mur

we
aUFTRAGsSESTATIGUNG
INBIFO Institut £, blologische Ust-IdNr, DE119367940
Forschung Gnbli re Nunner: 93960
Fuggerstr. 3 us Ruftrags-Nr.: 93980
rSingcepoer Randorohess 23984
5000 Kéin 90 Eingegangen Datum: 16.02.93
jo egagangen Sachbearb.; Roland Bartels
Tel. Vertrieb 0211/20703-80
{ 18 FEB 1993 Tel. Zentrale “0
a) 7 Fax Zentrale 99

Fax Auftragsabteilung -95
Ihre Bestellung-Nr. 31434KGA vom 16.02.93

Wir bedanken uns fOr Ihren Auftrag und bestatigen ihn wie
folgt:

Pos Art.Nr, MME Bezeichnuns

Einzel-Pr. Gesant Dit

1 S16208 2 Stk. HP Folie DIN AG, So St. mit Schutzhdlle 239,20 250,56
fOr HP Paintger

Zhe Rabatt: 10,0
2 sn6302 5 Stk. HP Binzelblacter DIN A¢, 200 Blatt £. 48,70 219,25
HP DeskJet 500C u. HP PaintJet

Thr Rabatt: 10,0 §

Rabatt DM

Netto-Auftragswert DM 469,72

Zahlungsziel : 10 Tage 2 ¥ Skonto, 30 Tage netto
Lieferbeding.: per UPS

Alle Preise verstehen sich zuziglich der gesetzlichen Mwst.

Be gelten unsere Verkaufe- und Lieferbedingungen.

Liefertermin: voraussichtlich 8. KW 93

(@ |Eeana
altergerehe Mecnn, He 2214 CREE] FRAN a

1's 8H 78168 £6'20'8T AHS 3N3LSAS-¥31Nd09 9836THO Hon

L9EHETEZOZ",mur auftragssestatigung inbifo institut blologische ust idnr de forschung gnbli nunner fuggerstr us ruftrags nr rsingcepoer randorohess kéin eingegangen datum jo egagangen sachbearb roland bartels tel vertrieb feb tel zentrale fax zentrale fax auftragsabteilung ihre bestellung nr kga vom wir bedanken uns ihren auftrag und bestatigen ihn wie folgt pos art nr mme bezeichnuns einzel pr gesant dit stk hp folie din ag st mit schutzhdlle hp paintger zhe rabatt sn stk hp binzelblacter din blatt hp deskjet c u hp paintjet thr rabatt rabatt dm netto auftragswert dm zahlungsziel tage skonto tage netto lieferbeding per ups alle preise verstehen sich zuziglich der gesetzlichen mwst gelten unsere verkaufe und lieferbedingungen liefertermin voraussichtlich kw eeana altergerehe mecnn cree fran h ahs nlsas nd tho hon lehetezoz,invoice
D:\OCR\docs-sm\invoice\2029370141.jpg,invoice,"—<—————

——

—SSS=

SSS

——

BI Healthy Buildings rieracenal ng
v0 Covington & Burling

1201 Pennsylvania Avenue, N.W.
Washington, D.C. 20044

DATE Sep 13, 1991

Youn REF Mr. John Rupp

| HBI Magazine Switzerland
Roukia Skroder

| To the services of Roukia Skroder (PR ‘Agent Switzerland) in |
handling the mailing of the March/April 91 edition of  HBI
Magazine as per the attached invoice.

20M OLS SPAS eee eee $1,382068
| For HBI Ine. i
hg Kebecbrrn
Seay Aabertson \
ich
Enelosures

2029370141",sss sss bi healthy buildings rieracenal ng v covington burling pennsylvania avenue n w washington c date sep youn ref mr john rupp hbi magazine switzerland roukia skroder services roukia skroder pr agent switzerland handling mailing march april edition hbi magazine per attached invoice ols spas eee eee hbi ine hg kebecbrrn seay aabertson ich enelosures,invoice
D:\OCR\docs-sm\invoice\2029370154.jpg,invoice,"&

LVNSOWS

COVINGTON & BURLING
1201 PENNSYLVANIA AVENUE, Ni w.
Po. 80x 7566
WASHINGTON, 0.¢. 20046
(202) 662-6000

EMPLOYER IDENTIFICATION NO

Sporeests accounte, AS SVG

STATEMENT.

Date

19750-3

tt. 16, 1997

PHILIP MORRIS MANAGEMENT CORPORATION ~*

To cover the statement of Healthy Buildings eee
International relating to the estimated a
costs of Rita Stark, PR agent, Germany, in

VG
Preparing mailing lists, sorting and mailing A
Issue #5 of HBI Magazine... .. . . + + $ 8,823463'%

084% - 08061200 -Solodoio, o/

IPR/ceb

3
a

2029370154",lvnsows covington burling pennsylvania avenue ni w po x washington employer identification sporeests accounte svg statement date tt philip morris management corporation cover statement healthy buildings eee international relating estimated costs rita stark pr agent germany vg preparing mailing lists sorting mailing issue hbi magazine solodoio ipr ceb,invoice
D:\OCR\docs-sm\invoice\2029370462.jpg,invoice,"Covington & Burl ing
1201 Pennsylvania Avenue, N.W.
Washington, D.C. 20044

vour ag: Mr. John Rupp.
Harris Opinion Saninar /Medi.
Venezuela (request of MP of PM)
To the services of our S. Turner and J.C. Bermudez in
meeting with the PR agents and other interested parties in
Caracas during the week of May 20, 1991.
Total days involved, four for Simon Turner and four for
Juan Carlos Bermudez. —— —
1.0 Consulting Fees
Eight days consulting at $1,000 per day... ......,
2.0 Expenses
Air fares*
S. Turners... ee $894.00
J.C, Bermudez 2 2. 2 2) 2,264.00
Hotels 2... ee eee LL 1,880.00
Taxis ee eee ee 0,36
Departure tax... 2.22222) 19.27
Mise. tips... lt 20200
Total expenses... 2.2... 5,

Total price now due for payment... 2... 0.0.0.0

Airfares split 50/50 between Columbia and Venezuela visits.
This is 50% share of total.

For HBL In

‘tson
ch

Enelosures

— 4021
Jun 14, 1991

$ 8,000.00

$ 5,199.77

$ 13,199.77

2029370462",covington burl ing pennsylvania avenue n w washington c vour ag mr john rupp harris opinion saninar medi venezuela request mp pm services turner j c bermudez meeting pr agents interested parties caracas week may total days involved four simon turner four juan carlos bermudez consulting fees eight days consulting per day expenses air fares turners ee j c bermudez hotels ee eee taxis ee eee ee departure tax mise tips lt total expenses total price due payment airfares split columbia venezuela visits share total hbl tson ch enelosures jun,invoice
D:\OCR\docs-sm\invoice\2029377237.jpg,invoice,"a ————————
Tealthy Buildings Inecn ational in,

Covington & Burling
1201 Pennsylvanta Avenue, N.W,
Washington, D.C.’ 2004

Mr. John Rupp

10378 Democracy Lane
Faiax, VA 22030

(703) 352.0102

Telefe (703) 382-0151

More SO CHOD8T

OATE September 27, 1990

PHU Morrie — HBT Magazine

To the initlat set up and first printing run of 150,000 coples of
the TBI Magazine es per discussions with Mrs. M, Pottorft.
Frinting and peoduetton to be by Mercury Press of Rockville,

Maryland,

Total price now due for payment... ee

HBt hs
For WB Ing/
<x ray a

2029377237",tealthy buildings inecn ational covington burling pennsylvanta avenue n w washington c mr john rupp democracy lane faiax va telefe chodt oate september phu morrie hbt magazine initlat set first printing run coples tbi magazine es per discussions mrs pottorft frinting peoduetton mercury press rockville maryland total price due payment ee hbt hs wb ing x ray,invoice
D:\OCR\docs-sm\invoice\2029378210.jpg,invoice,"Covington & Burling
1201 Pennsylvania Avenue, N.W.
Washington, D.C, 20044

nvoes 00078
care Sep 13, 1991
vous nes Mi» John Rupp
HBI Magazine -- Issue #6

To the initial design, layout, artwork and printing of the

sixth issue of the HBI Magazine.

Distribution of Issue #6 is scheduled for the end of

September 1991.

Price now due for payment . . see eee $45,000.00

- For iBL Ane.
fe _

ich",covington burling pennsylvania avenue n w washington c nvoes care sep vous nes mi john rupp hbi magazine issue initial design layout artwork printing sixth issue hbi magazine distribution issue scheduled end september price due payment see eee ibl ane fe _ ich,invoice
D:\OCR\docs-sm\invoice\2030138144.jpg,invoice,"PAGE 1

70: PHILIP MORRIS USA FROM: FISHER SCIENTIFIC
PARK 500 - DOOR 77/78 3315 ATLANTIC AVENUE
4100 BERMUDA HUNDRED RD RALEIGH NC 27629
WST TRT LAB/BOILR HSE LAB
CHESTER VA 23831

CHANDRA PATEL

FS# A31659204 DATED 06/04/93 11:27AM PO SPO2875

LN QTY SHP UM CATALOG # DESCRIPTION UNIT PR EXT PR
REL: 60W

001 20 20 PK 09873DD FILT PPR 4.70M 1 16.49 329.80

002 6 6 EA 029637 SPIGOT QUICK ACTION PP/TF 7.38 44.28

003 41 1 EA 179763 MERCURY SPILL CLEAN-UP KI 215,00 215.00

004 2 2 CS 1367436B PIPET 10ML SERO WIDETIP 4 84.11 168.22

005 42 2 EA 21381204 EPP PIPETE 4810UM 100UL-1 247.00 494.00

; CALLER: NANCY HAMILTON
TOTAL: 1251.30

P 0 APPROVED BY

2030138144",page philip morris usa fisher scientific park door atlantic avenue bermuda hundred rd raleigh nc wst trt lab boilr hse lab chester va chandra patel fs dated po spo ln qty shp um catalog description unit pr ext pr rel w pk dd filt ppr ea spigot quick action pp tf ea mercury spill clean ki cs b pipet ml sero widetip ea epp pipete um ul caller nancy hamilton total p approved,invoice
